combine w/,team table,,,,OLDentryid,entryid,Year,orgid,Class,Team,Place,buggyid,Prelim,Reroll,Final,Fin Reroll,DQ,Note,PreDriver,PreH1,PreH2,PreH3,PreH4,PreH5,RRDriver,RRH1,RRH2,RRH3,RRH4,RRH5,FinDriver,FinH1,FinH2,FinH3,FinH4,FinH5,FinRRDriver,FinRRH1,FinRRH2,FinRRH3,FinRRH4,FinRRH5
,,,,,77,1985.PKA.MD,1985,PKA,M,D,13,bullet,143.98,0,0,0,0,,183,184,185,186,187,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,78,1985.PKA.WA,1985,PKA,W,A,4,godzilla,0,0,167.9,0,Hill 3,Transition violation?,0,0,0,0,0,0,0,0,0,0,0,0,173,175,161,172,177,178,0,0,0,0,0,0
,,,,,986,1985.PKT.MB,1985,PKT,M,B,11,gumby,139.96,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,987,1985.PKT.MA,1985,PKT,M,A,22,0,152.96,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1985.PLP.MB,1985,PLP,M,B,0,legend,0,0,0,0,Spin,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1568,1985.PLP.MA,1985,PLP,M,A,17,0,146.92,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1985.PLP.MC,1985,PLP,M,C,29,falcon,166.92,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1985.PLP.MD,1985,PLP,M,D,30,missbudweiser,170.05,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1461,1985.PLP.WA,1985,PLP,W,A,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1570,1985.SAE.MA,1985,SAE,M,A,0,intrepid,0,0,0,0,Brakes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,989,1985.SAE.MB,1985,SAE,M,B,18,thehustler,147.16,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,990,1985.SAE.MC,1985,SAE,M,C,32,limo,191.5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1569,1985.SDC.MA,1985,SDC,M,A,0,opus,0,0,0,0,Spin,Spun out on hill 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,991,1985.SDC.MB,1985,SDC,M,B,25,bluehaze,157.84,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1572,1985.SDC.WA,1985,SDC,W,A,0,0,191.47,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1573,1985.SDC.WB,1985,SDC,W,B,0,0,200.67,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1985.SN.MC,1985,SN,M,C,0,lemur,0,0,0,0,Spin,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,732,1985.SN.MA,1985,SN,M,A,1,colugo,129.03,0,130.09,0,0,,1783,1778,1776,1779,1781,1782,0,0,0,0,0,0,1783,1778,1776,1779,1781,1782,0,0,0,0,0,0
,,,,,993,1985.SN.MB,1985,SN,M,B,7,yamabachi,137.34,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1467,1985.SN.WA,1985,SN,W,A,0,0,188.41,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,994,1985.SPI.MA,1985,SPI,M,A,31,pegasus86,182.26,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,995,1985.TX.MA,1985,TX,M,A,8,littlenip,137.7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,996,1985.TX.MC,1985,TX,M,C,12,rapier,141.64,0,0,0,0,,0,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,997,1985.TX.MB,1985,TX,M,B,19,sabre,147.44,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,998,1985.TX.MD,1985,TX,M,D,26,vapor,158.98,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1483,1985.TX.WA,1985,TX,W,A,2,0,0,0,168.92,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,988,1986.ATO.MA,1986,ATO,M,A,25,0,151.2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,992,1986.BTP.MA,1986,BTP,M,A,2,0,130.25,0,129.16,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,978,1986.BTP.MB,1986,BTP,M,B,8,0,136.8,0,136.66,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,999,1986.BTP.MC,1986,BTP,M,C,9,0,139.85,0,139.15,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1000,1986.CIA.MA,1986,CIA,M,A,3,0,131.06,0,130.42,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1001,1986.CIA.MC,1986,CIA,M,C,18,0,144.74,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1002,1986.CIA.MD,1986,CIA,M,D,30,0,163.48,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1445,1986.CIA.WA,1986,CIA,W,A,3,0,161.48,0,161.48,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1574,1986.CIA.WB,1986,CIA,W,B,4,0,172.49,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1575,1986.CIA.WC,1986,CIA,W,C,10,0,198.86,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1003,1986.DTD.MA,1986,DTD,M,A,16,0,143.57,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,335,1986.FRI.MA,1986,FRI,M,A,13,benefit,141.3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1004,1986.FRI.MB,1986,FRI,M,B,28,0,159.05,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1576,1986.FRI.WA,1986,FRI,W,A,13,0,210.25,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1005,1986.KS.MA,1986,KS,M,A,15,0,142.78,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,79,1986.PKA.MA,1986,PKA,M,A,1,kingsolomon,130.12,0,128.67,0,0,Course Record,183,168,164,157,181,182,0,0,0,0,0,0,183,168,164,157,181,182,0,0,0,0,0,0
,,,,,80,1986.PKA.MC,1986,PKA,M,C,6,breathless,136.8,0,134.09,0,0,,174,188,189,172,190,191,0,0,0,0,0,0,174,188,189,172,190,191,0,0,0,0,0,0
,,,,,82,1986.PKA.MB,1986,PKA,M,B,7,bullet,139.19,0,136.59,0,0,,173,179,180,186,197,198,0,0,0,0,0,0,173,179,180,186,197,198,0,0,0,0,0,0
,,,,,81,1986.PKA.MD,1986,PKA,M,D,19,godzilla,144.9,0,0,0,0,,192,193,194,195,196,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,83,1986.PKA.WA,1986,PKA,W,A,2,breathless,161.19,0,161.19,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,174,188,189,172,190,191,0,0,0,0,0,0
,,,,,1006,1986.PKT.MA,1986,PKT,M,A,17,0,144.1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1007,1986.PKT.MB,1986,PKT,M,B,32,0,167.98,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1010,1986.PLP.MA,1986,PLP,M,A,21,0,146.7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1011,1986.PLP.MB,1986,PLP,M,B,23,0,148.34,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1012,1986.SAE.MA,1986,SAE,M,A,24,0,149.83,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1013,1986.SAE.MB,1986,SAE,M,B,27,0,158.06,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1014,1986.SAE.MC,1986,SAE,M,C,33,0,211.67,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1015,1986.SDC.MA,1986,SDC,M,A,26,0,151.72,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1016,1986.SDC.MB,1986,SDC,M,B,29,0,160.5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1017,1986.SDC.MC,1986,SDC,M,C,31,0,165.3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1577,1986.SDC.WA,1986,SDC,W,A,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1578,1986.SDC.WB,1986,SDC,W,B,12,0,206.1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1018,1986.SN.MA,1986,SN,M,A,10,colugo,132.86,0,0,0,DNF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1019,1986.SN.MB,1986,SN,M,B,12,0,140.95,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1579,1986.SN.WA,1986,SN,W,A,7,0,181.04,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1580,1986.SN.WB,1986,SN,W,B,8,0,182.2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1020,1986.SPI.MA,1986,SPI,M,A,4,0,136.25,0,132.11,0,0,,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0
,,,,,1021,1986.SPI.MB,1986,SPI,M,B,11,0,135.56,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1022,1986.SPI.MC,1986,SPI,M,C,14,0,142.47,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,784,1986.SPI.WA,1986,SPI,W,A,1,0,158.84,0,158.94,0,0,Course Record in Prelims,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1581,1986.SPI.WB,1986,SPI,W,B,6,0,180.97,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1582,1986.SPI.WC,1986,SPI,W,C,11,0,200.06,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1023,1986.TX.MA,1986,TX,M,A,5,littlenip,136.63,0,133.27,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1024,1986.TX.MB,1986,TX,M,B,20,rapier,146.2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1025,1986.TX.MC,1986,TX,M,C,22,vapor,147.26,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1583,1986.TX.WA,1986,TX,W,A,5,0,173.59,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1584,1986.TX.WB,1986,TX,W,B,9,0,194.25,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1009,1987.AFR.MA,1987,AFR,M,A,31,0,167.7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1008,1987.BTP.MA,1987,BTP,M,A,2,0,132.27,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1026,1987.BTP.MB,1987,BTP,M,B,7,0,137.87,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1027,1987.BTP.MC,1987,BTP,M,C,13,0,141.62,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1028,1987.CIA.MA,1987,CIA,M,A,5,0,135.62,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1029,1987.CIA.MB,1987,CIA,M,B,11,0,140.53,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1030,1987.CIA.MC,1987,CIA,M,C,22,0,147.42,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1031,1987.CIA.MD,1987,CIA,M,D,34,0,172.7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1585,1987.CIA.WA,1987,CIA,W,A,2,0,163.04,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1586,1987.CIA.WB,1987,CIA,W,B,4,0,176.31,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1032,1987.DTD.MA,1987,DTD,M,A,25,0,150.67,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1587,1987.DTD.WA,1987,DTD,W,A,10,0,194.11,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1034,1987.FRI.MB,1987,FRI,M,B,17,0,144.18,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1033,1987.FRI.MA,1987,FRI,M,A,20,0,146.41,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1035,1987.FRI.MC,1987,FRI,M,C,30,0,164.18,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1588,1987.FRI.WA,1987,FRI,W,A,5,0,177.42,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1036,1987.KDR.MA,1987,KDR,M,A,6,phoenix87,137.01,0,0,0,0,,2124,2160,2212,2181,2138,2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1037,1987.KDR.MB,1987,KDR,M,B,15,renaissance86,143,0,0,0,0,,2175,2142,2127,2140,2139,2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,84,1987.PKA.MA,1987,PKA,M,A,3,kingsolomon,133.22,0,0,0,0,,183,199,179,186,180,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,85,1987.PKA.MB,1987,PKA,M,B,4,breathless,135.54,0,0,0,0,,169,188,200,201,202,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,86,1987.PKA.MC,1987,PKA,M,C,12,godzilla,141.09,0,0,0,0,,173,204,189,172,190,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,87,1987.PKA.MD,1987,PKA,M,D,18,bullet,145.21,0,0,0,0,,192,196,194,205,206,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1589,1987.PKA.WA,1987,PKA,W,A,3,0,176.13,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1038,1987.PKT.MA,1987,PKT,M,A,24,0,149.65,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1039,1987.PKT.MB,1987,PKT,M,B,26,0,153.38,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1040,1987.PKT.MC,1987,PKT,M,C,32,0,170.91,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1041,1987.PLP.MA,1987,PLP,M,A,21,0,146.7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1042,1987.SAE.MA,1987,SAE,M,A,35,0,174,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1043,1987.SAE.MB,1987,SAE,M,B,36,0,236.55,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1044,1987.SDC.MA,1987,SDC,M,A,23,0,149.54,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1045,1987.SDC.MB,1987,SDC,M,B,29,0,159.17,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1046,1987.SDC.MC,1987,SDC,M,C,33,0,171.8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1590,1987.SDC.WA,1987,SDC,W,A,11,0,201.42,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1766,1987.SN.MA,1987,SN,M,A,0,0,0,0,0,0,0,DQ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1047,1987.SN.MB,1987,SN,M,B,8,0,138.99,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1048,1987.SN.MD,1987,SN,M,D,28,0,156.95,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1591,1987.SN.WA,1987,SN,W,A,8,0,182.35,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,445,1987.SPI.MA,1987,SPI,M,A,1,sting,131.35,0,0,0,0,,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1050,1987.SPI.MB,1987,SPI,M,B,10,0,139.54,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1051,1987.SPI.MD,1987,SPI,M,D,19,0,146.16,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1592,1987.SPI.WA,1987,SPI,W,A,1,0,157.34,0,0,0,0,Course Record,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1593,1987.SPI.WB,1987,SPI,W,B,6,0,180.31,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1594,1987.SPI.WC,1987,SPI,W,C,9,0,190.39,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1052,1987.TX.MA,1987,TX,M,A,9,valkrie,139.28,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1053,1987.TX.MB,1987,TX,M,B,14,nemesis87,141.71,0,0,0,0,,0,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1054,1987.TX.MC,1987,TX,M,C,16,littlenip,144.02,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1055,1987.TX.MD,1987,TX,M,D,27,vapor,153.58,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1595,1987.TX.WA,1987,TX,W,A,7,0,180.69,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1049,1988.AEP.MA,1988,AEP,M,A,48,0,173.5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1056,1988.AFR.MA,1988,AFR,M,A,39,0,157.6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1598,1988.AFR.WA,1988,AFR,W,A,19,0,214.1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1596,1988.ATO.MA,1988,ATO,M,A,0,0,0,0,0,0,DNF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1057,1988.BTP.MA,1988,BTP,M,A,6,0,132.1,0,134.6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1058,1988.BTP.MB,1988,BTP,M,B,7,0,133.3,0,134.9,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1059,1988.BTP.MC,1988,BTP,M,C,27,0,146.8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1060,1988.BTP.MD,1988,BTP,M,D,44,0,168.3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1438,1988.BTP.WA,1988,BTP,W,A,5,0,173.7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1599,1988.BTP.WB,1988,BTP,W,B,16,0,191.4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1061,1988.CIA.MA,1988,CIA,M,A,9,0,136,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1063,1988.CIA.MC,1988,CIA,M,C,24,0,146.4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1062,1988.CIA.MB,1988,CIA,M,B,29,0,148.4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1064,1988.CIA.MD,1988,CIA,M,D,47,0,167.8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1447,1988.CIA.WA,1988,CIA,W,A,4,0,172.3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1065,1988.DTD.MA,1988,DTD,M,A,25,0,146.7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1066,1988.DTD.MB,1988,DTD,M,B,34,0,154,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1067,1988.DTD.MC,1988,DTD,M,C,40,0,159.3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1600,1988.DTD.WA,1988,DTD,W,A,17,0,202.1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1068,1988.DU.MA,1988,DU,M,A,10,kingeider,128.5,0,0,0,DNF,Buggy fell over on H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1069,1988.DU.MB,1988,DU,M,B,18,0,142.3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,336,1988.FRI.MA,1988,FRI,M,A,12,lunatic,138,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1071,1988.FRI.MB,1988,FRI,M,B,15,0,141.1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1072,1988.FRI.MC,1988,FRI,M,C,36,0,154.2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
